序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
130,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407021,甄選入學,甄選一般生,農業群,647,雲林縣國立虎尾農工,畜產保健科
131,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407022,甄選入學,甄選一般生,水產群,885,澎湖縣國立澎湖海事高職,汽車科
132,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407023,甄選入學,甄選一般生,水產群,880,澎湖縣國立澎湖海事高職,水產養殖科
133,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407024,甄選入學,甄選一般生,水產群,220,基隆市國立基隆海事,漁業科
134,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407025,甄選入學,甄選一般生,水產群,507,彰化縣國立鹿港高中,水產養殖科
135,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407026,運動績優單招,一般生,,802,高雄市市立小港高中,普通科
136,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407027,聯合登記分發,聯登一般生,農業群,330,桃園縣國立桃園農工,造園技術科
137,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407030,聯合登記分發,聯登一般生,農業群,325,新竹縣國立關西高中,園藝科
138,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407032,聯合登記分發,聯登一般生,農業群,427,台中市國立台中高農,園藝技術科
139,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407034,聯合登記分發,聯登一般生,農業群,637,雲林縣國立虎尾農工,畜產保健科
140,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407036,聯合登記分發,聯登一般生,水產群,231,基隆市國立基隆海事,水產養殖科
141,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407038,聯合登記分發,聯登一般生,水產群,718,台南市國立台南海事,水產養殖科
142,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1112407039,聯合登記分發,聯登一般生,水產群,261,宜蘭縣國立蘇澳海事,水產養殖科
143,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408001,技優甄審,技優生,商業類,928,屏東縣國立東港海事,航運管理科
144,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408002,特殊選才,特選-技職生,,265,宜蘭縣國立蘇澳海事,航運管理科
145,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408003,特殊選才,特選-技職生,,268,宜蘭縣國立蘇澳海事,航運管理科
146,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408004,甄選入學,甄選一般生,商管群,260,宜蘭縣國立宜蘭高商,應用英語科
147,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408005,甄選入學,甄選一般生,商管群,262,宜蘭縣國立宜蘭高商,應用英語科
148,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408006,甄選入學,甄選一般生,商管群,924,高雄縣私立中山工商,應用英語科
149,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408007,甄選入學,甄選一般生,商管群,260,宜蘭縣國立宜蘭高商,國際貿易科
150,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408008,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
151,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408009,甄選入學,甄選一般生,商管群,830,高雄市市立高雄高商,國際貿易科
152,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408010,甄選入學,甄選一般生,商管群,337,桃園縣私立新興高中,商業經營科
153,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408011,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
154,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408012,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,應用日語科
155,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408013,甄選入學,甄選一般生,商管群,630,雲林縣國立斗六家商,資料處理科
156,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408014,甄選入學,甄選一般生,商管群,200,基隆市私立二信高中,應用英語科
157,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408015,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,商業經營科
158,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408016,甄選入學,甄選一般生,商管群,434,台中市私立新民高中,國際貿易科
159,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408017,甄選入學,甄選一般生,商管群,522,彰化縣國立北斗家商,商業經營科
160,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408018,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
161,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408019,甄選入學,甄選一般生,商管群,350,新竹縣私立忠信高中,綜合高中部
162,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408020,甄選入學,甄選一般生,外語群英語類,338,桃園縣私立新興高中,應用英語科
163,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408021,甄選入學,甄選一般生,外語群英語類,407,台中市私立嶺東高中,應用英語科
164,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408022,甄選入學,甄選一般生,外語群英語類,203,基隆市私立二信高中,應用英語科
165,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408023,甄選入學,甄選一般生,外語群英語類,730,臺南縣國立新營高工,資訊科
166,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408024,甄選入學,甄選一般生,外語群英語類,330,嘉義市國立華南高商,應用英語科
167,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408025,甄選入學,甄選一般生,外語群英語類,608,嘉義市國立華南高商,應用英語科
168,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408026,聯合登記分發,聯登一般生,商管群,208,台北縣縣立金山高中,綜合高中部
169,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408028,聯合登記分發,聯登一般生,商管群,206,基隆市私立二信高中,應用英語科
170,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408029,聯合登記分發,聯登一般生,商管群,205,基隆市私立二信高中,應用英語科
171,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408030,聯合登記分發,聯登一般生,商管群,231,台北市市立松山家商,商業經營科
172,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408031,聯合登記分發,聯登一般生,商管群,251,台北縣國立淡水商工,會計事務科
173,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408033,聯合登記分發,聯登一般生,商管群,337,桃園縣私立振聲高中,電子商務(處理)科
174,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408034,聯合登記分發,聯登一般生,商管群,328,桃園縣國立中壢高商,國際貿易科
175,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408035,聯合登記分發,聯登一般生,商管群,351,新竹市國立新竹高商,國際貿易科
176,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408036,聯合登記分發,聯登一般生,商管群,427,台中市私立新民高中,國際貿易科
177,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408037,聯合登記分發,聯登一般生,商管群,432,台中縣國立大甲高中,綜合高中部
178,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408038,聯合登記分發,聯登一般生,商管群,500,彰化縣國立員林家商,國際貿易科
179,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408039,聯合登記分發,聯登一般生,商管群,505,彰化縣國立北斗家商,商業經營科
180,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408040,聯合登記分發,聯登一般生,商管群,511,彰化縣國立員林家商,國際貿易科
181,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408041,聯合登記分發,聯登一般生,商管群,640,雲林縣國立土庫商工,商業經營科
182,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408043,聯合登記分發,聯登一般生,商管群,714,臺南縣國立玉井工商,資料處理科
183,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408044,聯合登記分發,聯登一般生,商管群,721,臺南縣國立新營高中,流通管理科
184,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408045,聯合登記分發,聯登一般生,商管群,820,高雄市市立海青工商,資料處理科
185,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408046,聯合登記分發,聯登一般生,商管群,802,高雄縣國立鳳山商工,會計事務科
186,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408048,聯合登記分發,聯登一般生,商管群,263,宜蘭縣國立宜蘭高商,國際貿易科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408049,聯合登記分發,聯登一般生,外語群英語類,428,台中縣國立豐原高商,應用英語科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1112408050,聯合登記分發,聯登一般生,外語群英語類,407,台中市私立新民高中,應用英語科
189,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410001,繁星推甄,繁星生,商管群,557,南投縣國立竹山高中,資料處理科
190,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410002,技優甄審,技優生,電子類,320,桃園縣私立新興高中,資料處理科
191,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410003,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
192,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410004,甄選入學,甄選一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,資訊科
193,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410005,甄選入學,甄選一般生,電機與電子群資電類,221,台北市市立內湖高工,電子科
194,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410006,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
195,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410007,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,應用日語科
196,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410008,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
197,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410009,甄選入學,甄選一般生,商管群,813,高雄市立楠梓高中,綜合高中部
198,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410010,甄選入學,甄選一般生,商管群,811,高雄市立楠梓高中,綜合高中部
199,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410011,甄選入學,甄選一般生,商管群,324,桃園縣私立育達高中,資料處理科
200,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410012,甄選入學,甄選一般生,商管群,320,桃園縣私立育達高中,資料處理科
201,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410013,甄選入學,甄選一般生,商管群,241,台北縣國立三重商工,資料處理科
202,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410014,甄選入學,甄選一般生,商管群,433,台中縣私立明道高中,資料處理科
203,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410015,甄選入學,甄選一般生,商管群,702,臺南縣國立曾文家商,資料處理科
204,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410016,甄選入學,甄選一般生,商管群,621,嘉義市國立華南高商,應用英語科
205,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410017,甄選入學,甄選一般生,商管群,806,高雄市市立三民家商,資料處理科
206,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410018,聯合登記分發,聯登一般生,電機與電子群資電類,717,臺南縣國立台南高工,電子科
207,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410020,聯合登記分發,聯登一般生,商管群,241,台北縣國立三重商工,商業經營科
208,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410021,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,資料處理科
209,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410022,聯合登記分發,聯登一般生,商管群,335,桃園縣私立新興高中,應用日語科
210,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410023,聯合登記分發,聯登一般生,商管群,338,桃園縣私立新興高中,應用日語科
211,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410027,聯合登記分發,聯登一般生,商管群,300,新竹市私立磐石高中,資料處理科
212,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410028,聯合登記分發,聯登一般生,商管群,351,台中市國立台中科技大學,會計資訊科
213,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410029,聯合登記分發,聯登一般生,商管群,303,新竹縣私立義民高中,資料處理科
214,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410030,聯合登記分發,聯登一般生,商管群,307,新竹縣國立關西高中,綜合高中部
215,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410031,聯合登記分發,聯登一般生,商管群,350,苗栗縣國立苗栗高商,資料處理科
216,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410032,聯合登記分發,聯登一般生,商管群,406,台中縣國立豐原高商,資料處理科
217,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410033,聯合登記分發,聯登一般生,商管群,406,台中縣縣立新社中學,資料處理科
218,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410034,聯合登記分發,聯登一般生,商管群,421,苗栗縣國立卓蘭高級中等學校,電子商務(處理)科
219,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410036,聯合登記分發,聯登一般生,商管群,420,台中市私立宜寧高中,應用英語科
220,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410037,聯合登記分發,聯登一般生,商管群,540,南投縣國立南投高商,商業經營科
221,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410039,聯合登記分發,聯登一般生,商管群,640,雲林縣國立斗六家商,資料處理科
222,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410040,聯合登記分發,聯登一般生,商管群,653,雲林縣國立北港高中,資料處理科
223,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410042,聯合登記分發,聯登一般生,商管群,708,台南市私立長榮高中,國際貿易科
224,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410043,聯合登記分發,聯登一般生,商管群,721,臺南縣國立曾文家商,電子商務(處理)科
225,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410045,聯合登記分發,聯登一般生,商管群,736,臺南縣國立新營高中,商業經營科
226,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410046,聯合登記分發,聯登一般生,商管群,813,高雄市市立三民家商,資料處理科
227,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410047,聯合登記分發,聯登一般生,商管群,813,高雄市市立三民家商,資料處理科
228,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410048,聯合登記分發,聯登一般生,商管群,812,高雄市市立高雄高商,商業經營科
229,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410049,聯合登記分發,聯登一般生,商管群,804,高雄市市立海青工商,資料處理科
230,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1112410051,聯合登記分發,聯登一般生,商管群,806,高雄縣國立鳳山商工,會計事務科
231,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411002,繁星推甄,繁星生,餐旅群,334,桃園縣私立成功工商,餐飲管理科
232,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411004,技優甄審,技優生,農業類,813,高雄縣國立岡山農工,園藝科
233,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411005,甄選入學,甄選一般生,商管群,840,高雄市私立立志高中,資料處理科
234,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411006,甄選入學,甄選一般生,商管群,334,桃園縣私立治平高中,應用日語科
235,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411007,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
236,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411008,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
237,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411009,甄選入學,甄選一般生,商管群,249,台北縣國立三重商工,國際貿易科
238,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411010,甄選入學,甄選一般生,商管群,437,苗栗縣國立卓蘭高級中等學校,商業經營科
239,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411012,甄選入學,甄選一般生,商管群,207,基隆市私立二信高中,應用英語科
240,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411013,甄選入學,甄選一般生,商管群,337,桃園縣私立啟英高中,應用英語科
241,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411014,甄選入學,甄選一般生,商管群,330,桃園縣私立啟英高中,應用英語科
242,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411015,甄選入學,甄選一般生,商管群,840,高雄市市立海青工商,會計事務科
243,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411016,甄選入學,甄選一般生,商管群,302,新竹縣私立義民高中,商用資訊科
244,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411017,甄選入學,甄選一般生,商管群,364,苗栗縣國立卓蘭高級中等學校,國際貿易科
245,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411018,甄選入學,甄選一般生,農業群,367,苗栗縣國立苗栗農工,園藝科
246,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411019,甄選入學,甄選一般生,餐旅群,821,高雄市私立樹德家商,餐飲管理科
247,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411020,甄選入學,甄選一般生,餐旅群,401,台中縣私立明道高中,觀光事業科
248,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411021,運動績優單招,一般生,,244,台北縣私立莊敬工家,資訊科
249,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411022,運動績優單招,一般生,,356,苗栗縣國立苑裡高中,體育班
250,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411023,運動績優單招,一般生,,330,桃園縣國立桃園農工,造園技術科
251,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411025,聯合登記分發,聯登一般生,商管群,235,新北市立光復高級中學,普通科
252,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411028,聯合登記分發,聯登一般生,商管群,337,桃園縣國立中壢高商,國際貿易科
253,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411031,聯合登記分發,聯登一般生,商管群,350,苗栗縣國立苗栗高商,資料處理科
254,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411033,聯合登記分發,聯登一般生,商管群,361,台中市私立嶺東高中,商業經營科
255,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411035,聯合登記分發,聯登一般生,商管群,542,南投縣國立草屯商工,商業經營科
256,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411036,聯合登記分發,聯登一般生,商管群,503,彰化縣國立北斗家商,商業經營科
257,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411039,聯合登記分發,聯登一般生,商管群,829,高雄市私立樹德家商,資料處理科
258,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411040,聯合登記分發,聯登一般生,商管群,820,高雄市市立海青工商,資料處理科
259,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1112411041,聯合登記分發,聯登一般生,商管群,833,高雄市市立三民家商,資料處理科
